"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0013605000021925662
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001382667000143556
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.004732624998723622
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",244,45,1332,502,0,0,0,0,0,22,0,0,0,0,1,1,1,0.004516958000749582
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",244,45,1332,502,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0049211670011573005
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.004305458998715039
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",208,45,1116,529,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0027350419986760244
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0011427500030549709
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0012273329994059168
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0011910829998669215
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.4900597909982025
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001467000001866836
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0020513330018729903
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001207875000545755
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001181416999315843
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0011610420006036293
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",246,45,1345,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0011851250019390136
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001166042002296308
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",246,45,1354,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0027340419983374886
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0009738329972606152
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0043834580028487835
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",248,45,1421,502,0,0,0,0,0,22,0,0,0,0,1,1,1,0.004214332999254111
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",248,45,1421,502,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0047697920017526485
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.002834333001374034
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",210,45,1179,529,0,0,0,0,0,22,0,0,0,0,1,1,1,0.002661124999576714
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0007875000010244548
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0016179579979507253
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0007715419997111894
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",179,45,1401,495,0,0,0,0,0,22,0,0,0,0,2,2,2,0.494820374999108
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.001203874999191612
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0016714579978724942
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0008259999995061662
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",250,45,1443,535,0,0,0,0,0,22,0,0,0,0,1,1,1,0.0009201250031765085
