"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0011417919995437842
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0010589160010567866
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0036224590003257617
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",110,36,465,4,0,0,0,0,0,18,0,0,0,0,1,1,1,0.007426208998367656
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",110,36,465,4,0,0,0,0,0,18,0,0,0,0,1,1,1,0.009627790997910779
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002436457998555852
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.001625249999051448
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.000897917001566384
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0008495420006511267
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0008789170024101622
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.8012804579993826
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",175,36,1025,629,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0009259580001526047
