"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0015420429408550262
"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0015790527686476707
"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.00414805905893445
"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,36,93,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.007247814908623695
"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,36,93,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.00940787186846137
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.004453244153410196
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0019948850385844707
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013239630497992039
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013795378617942333
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013380586169660091
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,1.3603555769659579
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.001770263072103262
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0019543389789760113
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014598681591451168
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014123287983238697
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.001406738068908453
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.001442877110093832
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014027711004018784
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",74,36,549,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002467646263539791
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0018191346898674965
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.005425725132226944
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28,36,453,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.00821335194632411
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28,36,453,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.010668574832379818
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.003504376858472824
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90,36,834,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0021703559905290604
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0012702620588243008
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013449718244373798
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0012647910043597221
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",93,36,891,459,0,0,0,0,0,18,0,0,0,0,1,1,1,1.9045612700283527
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0016275853849947453
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002168172039091587
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013224901631474495
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013265772722661495
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013049561530351639
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",90,36,837,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013288920745253563
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0012705717235803604
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002996011171489954
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.005802975036203861
"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28,36,453,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.008088888134807348
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",28,36,453,0,0,0,0,0,0,18,0,0,0,0,1,1,1,0.01065957872197032
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0028725778684020042
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90,36,834,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002262459136545658
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0013707908801734447
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014509218744933605
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014031720347702503
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",93,36,891,459,0,0,0,0,0,18,0,0,0,0,1,1,1,1.8943612859584391
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.00191121781244874
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.002654929179698229
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0015138001181185246
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0015511810779571533
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",94,36,909,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014153537340462208
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",90,36,837,459,0,0,0,0,0,18,0,0,0,0,1,1,1,0.0014179288409650326
